psychopy_time,accel_x,accel_y,accel_z,angle_change,roll,pitch,roll_change,pitch_change,red_dot_mean_x,red_dot_mean_y,green_dot_mean_x,green_dot_mean_y,red_dot_x_change,green_dot_x_change,audio_angle_change
0.0002805830008583,8.964516175968335,1.9899901074317323,3.8399118286221565,-6.7302154337152444,-6.7302154337152444,10.34986177648102,0.0,0.0,-17.491520033013238,3.9033600153195778,2.6430755193261963,-1.055182636482328,0.0,0.0,0.00027570399168645715
0.016947249667524967,8.944064695260703,2.0877344054921307,3.7625444497406293,-6.156769472509666,-6.156769472509666,9.918986240351245,0.5734459612055787,-0.4308755361297756,-12.255632887192904,3.8359026289737534,-2.5928116264941403,-0.859917882415046,5.2358871458203335,-5.235887145820337,1.2710035282054983
0.03361391633419163,8.846317059737538,1.9840287925974422,3.746691345435948,-6.6194696330395,-6.6194696330395,10.107368022858708,0.11074580067574402,-0.24249375362231262,-7.020329588759392,3.7547692641396058,-7.828114924927762,-0.7792488761206264,10.471190444253846,-10.471190444253958,2.6248073281222832
0.0502805830008583,8.82058081511527,1.8368966284205877,3.7956926618372004,-7.4306215413156735,-7.4306215413156735,10.521625936039442,-0.7004061076004291,0.17176415955842117,-1.7861842329839837,-0.43455870699603383,-13.06226028070302,2.7865603399221146,15.705335800029253,-15.705335800029216,2.940186039755987
0.06694724966752497,8.841566097209236,1.7917929452699286,3.666903078814658,-7.741899363353383,-7.741899363353383,9.806153814297886,-1.0116839296381386,-0.5437079621831344,3.446229182609362,-6.206648697635938,-18.29467369629633,1.9901053968301912,20.9377492156226,-20.937749215622524,2.6104605761790687
0.08361391633419163,8.933758229930977,1.773900580653459,3.7523985113723892,-7.944960242716633,-7.944960242716633,10.083048468085707,-1.2147448090013881,-0.2668133083953137,8.676336879189169,1.1245765178596323,-23.52478139287632,-0.8609775589799817,26.167856912202407,-26.167856912202517,2.0687413018232363
0.1002805830008583,9.044274906548845,1.8512648860134797,3.764798923345714,-7.634717630917237,-7.634717630917237,9.868561375706264,-0.9045021972019924,-0.48130040077475655,13.90356529962274,1.4243691010700106,-28.75200981330994,-0.2053115263750584,31.39508533263598,-31.395085332636135,2.6027322396740336
0.11694724966752497,9.093901969585934,1.7491591610182544,3.6959495727080127,-8.288524246662348,-8.288524246662348,9.460249014842901,-1.5583088129471037,-0.8896127616381193,19.127341240089844,4.46997446811908,-33.975785753777224,-0.6637676632465837,36.61886127310308,-36.61886127310342,5.894707852157566
0.13361391633419162,9.100187876770967,1.6195283511067882,3.810000890318061,-9.014194429759414,-9.014194429759414,10.129728348690549,-2.283978996044169,-0.22013342779047207,24.34709183114392,7.093964528332629,-39.19553634483113,-4.95415675042219,41.83861186415716,-41.83861186415733,7.2686500102234
0.15028058300085828,9.063221537169579,1.5541067598869656,3.887073092800806,-9.33321773438007,-9.33321773438007,10.654992409597156,-2.6030023006648264,0.30513063311613564,29.562244693573277,1.6710283079042476,-44.41068920726012,0.6716254322757986,47.053764726586515,-47.053764726586316,6.497737563297564
0.16694724966752494,9.033196917081062,1.4800554217948334,3.8173701633908395,-9.742457304574515,-9.742457304574515,10.393609173658803,-3.0122418708592704,0.04374739717778198,34.77222789905886,-1.6903515656922699,-49.62067241274579,4.3071256266183395,52.2637479320721,-52.263747932071986,5.152403176625202
0.1836139163341916,9.024754422354178,1.480247673509329,3.7983477859426125,-9.736655214400258,-9.736655214400258,10.31022248520108,-3.006439780685014,-0.039639291279939926,39.97647014628122,-3.494332329287787,-54.8249146599684,1.0528855002196094,57.46799017929446,-57.467990179294596,7.359004215872604
0.2002805830008583,9.067046181619109,1.4315703563828608,3.834005227594665,-10.053210309826454,-10.053210309826454,10.437314741018412,-3.32299487611121,0.08745296453739115,45.17440069526344,-3.929893990615622,-60.022845208950585,8.009276328880762,62.665920728276674,-62.66592072827678,7.757689309690805
0.21694724966752496,9.144508874022891,1.354895835932897,3.892300337423711,-10.556327870335025,-10.556327870335025,10.62236216029774,-3.8261124366197805,0.2725003838167197,50.36544957459684,0.19454275961794296,-65.21389408828409,15.03409722562879,67.85696960761007,-67.8569696076103,7.005087068198535
0.23361391633419162,9.06507389823216,1.4095617943497272,3.8374010398316716,-10.177438062493906,-10.177438062493906,10.472297727369352,-3.447222628778661,0.12243595088833104,55.54904748426249,3.7268700105380423,-70.3974919979492,14.202569763105503,73.04056751727572,-73.0405675172754,8.298218391220622
0.2502805830008583,8.819913956791273,1.3663197807039695,3.9285838642480044,-10.163202991318428,-10.163202991318428,11.531264691113563,-3.432987557603184,1.1814029146325424,60.72462602885626,5.400311119540327,-75.57307054254335,14.958300082673828,78.2161460618695,-78.21614606186955,8.938584809663816
0.266947249667525,8.841416563125975,1.2606034968990238,3.937441491314801,-10.80691787813231,-10.80691787813231,11.592396118433385,-4.076702444417066,1.2425343419523642,65.89161759952685,8.700261843748711,-80.74006211321424,14.972241568843586,83.3831376325401,-83.38313763254044,9.158411564096124
0.28361391633419164,8.825686909988255,1.1600020804953999,4.0511705652444565,-11.35950093324351,-11.35950093324351,12.296409478049782,-4.629285499528265,1.9465477015687611,71.04945563187094,10.45756480707444,-85.89790014555761,11.87674470851878,88.54097566488417,-88.54097566488382,11.1282904577576
0.3002805830008583,8.926099157849025,1.162007424296714,4.021029492338023,-11.44437171103229,-11.44437171103229,11.90010101952754,-4.714156277317045,1.5502392430465193,76.19757445131178,8.38815464955697,-91.04601896499875,6.939857476878989,93.68909448432501,-93.68909448432495,11.342373460621863
